2024-11-17 02:12:08,418 INFO  Logger.cs: 70 - 
2024-11-17 02:38:40,818 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2024-11-17 02:38:40,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-2
2024-11-17 02:38:40,820 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-2
2024-11-17 02:38:40,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-2
2024-11-17 02:38:40,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-3
2024-11-17 02:38:40,821 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-3
2024-11-17 02:38:40,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-3
2024-11-17 02:38:40,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-4
2024-11-17 02:38:40,823 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-4
2024-11-17 02:38:40,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-4
2024-11-17 02:38:40,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-2
2024-11-17 02:38:40,824 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-2
2024-11-17 02:38:40,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-2
2024-11-17 02:38:40,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-3
2024-11-17 02:38:40,826 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-3
2024-11-17 02:38:40,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-3
2024-11-17 02:38:40,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-6
2024-11-17 02:38:40,828 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-6
2024-11-17 02:38:40,829 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-6
2024-11-17 02:38:40,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-1
2024-11-17 02:38:40,830 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-1
2024-11-17 02:38:40,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-1
2024-11-17 02:38:40,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-1
2024-11-17 02:38:40,832 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-1
2024-11-17 02:38:40,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-1
2024-11-17 02:38:40,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-5
2024-11-17 02:38:40,835 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-5
2024-11-17 02:38:40,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-5
2024-11-17 02:38:40,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-2
2024-11-17 02:38:40,837 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-2
2024-11-17 02:38:40,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-2
2024-11-17 02:38:40,838 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cleaning part-1
2024-11-17 02:38:40,838 INFO  ExportHelperExtension.cs: 1136 - Found 32 in cleaning part-1
2024-11-17 02:38:40,839 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cleaning part-1
2024-11-17 02:38:40,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3
2024-11-17 02:38:40,840 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem3
2024-11-17 02:38:40,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3
2024-11-17 02:38:40,840 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-17 02:38:40,841 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2024-11-17 02:38:40,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2024-11-17 02:38:40,842 INFO  ExportHelperExtension.cs: 1136 - Found 64 in body-1
2024-11-17 02:38:40,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2024-11-17 02:38:40,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-2
2024-11-17 02:38:40,843 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-2
2024-11-17 02:38:40,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-2
2024-11-17 02:38:40,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-3
2024-11-17 02:38:40,844 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-3
2024-11-17 02:38:40,845 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-3
2024-11-17 02:38:40,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-4
2024-11-17 02:38:40,845 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-4
2024-11-17 02:38:40,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-4
2024-11-17 02:38:40,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sair-2
2024-11-17 02:38:40,846 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-2
2024-11-17 02:38:40,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sair-2
2024-11-17 02:38:40,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-3
2024-11-17 02:38:40,847 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-3
2024-11-17 02:38:40,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-3
2024-11-17 02:38:40,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-6
2024-11-17 02:38:40,849 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-6
2024-11-17 02:38:40,849 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-6
2024-11-17 02:38:40,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-1
2024-11-17 02:38:40,850 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-1
2024-11-17 02:38:40,850 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-1
2024-11-17 02:38:40,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sair-1
2024-11-17 02:38:40,850 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-1
2024-11-17 02:38:40,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sair-1
2024-11-17 02:38:40,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-5
2024-11-17 02:38:40,853 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-5
2024-11-17 02:38:40,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-5
2024-11-17 02:38:40,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-2
2024-11-17 02:38:40,854 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-2
2024-11-17 02:38:40,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-2
2024-11-17 02:38:40,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cleaning part-1
2024-11-17 02:38:40,855 INFO  ExportHelperExtension.cs: 1136 - Found 32 in cleaning part-1
2024-11-17 02:38:40,855 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cleaning part-1
2024-11-17 02:38:41,703 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-17 02:38:41,709 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-17 02:38:41,714 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-17 02:38:55,420 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:38:58,857 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:38:58,926 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:00,125 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:00,180 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:01,682 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:01,729 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:02,704 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:35,923 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:43,064 INFO  SwAddin.cs: 294 - Assembly export called for file Assem3
2024-11-17 02:39:43,064 INFO  SwAddin.cs: 299 - Save is required
2024-11-17 02:39:43,064 INFO  SwAddin.cs: 313 - Saving assembly
2024-11-17 02:39:44,001 INFO  SwAddin.cs: 316 - Opening property manager
2024-11-17 02:39:44,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem3
2024-11-17 02:39:44,004 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem3
2024-11-17 02:39:44,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem3
2024-11-17 02:39:44,006 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-17 02:39:44,006 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2024-11-17 02:39:44,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2024-11-17 02:39:44,007 INFO  ExportHelperExtension.cs: 1136 - Found 64 in body-1
2024-11-17 02:39:44,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2024-11-17 02:39:44,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-2
2024-11-17 02:39:44,010 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-2
2024-11-17 02:39:44,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-2
2024-11-17 02:39:44,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-3
2024-11-17 02:39:44,013 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-3
2024-11-17 02:39:44,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-3
2024-11-17 02:39:44,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-4
2024-11-17 02:39:44,015 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-4
2024-11-17 02:39:44,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-4
2024-11-17 02:39:44,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-2
2024-11-17 02:39:44,017 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-2
2024-11-17 02:39:44,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-2
2024-11-17 02:39:44,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-3
2024-11-17 02:39:44,019 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-3
2024-11-17 02:39:44,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-3
2024-11-17 02:39:44,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-6
2024-11-17 02:39:44,021 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-6
2024-11-17 02:39:44,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-6
2024-11-17 02:39:44,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-1
2024-11-17 02:39:44,022 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-1
2024-11-17 02:39:44,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-1
2024-11-17 02:39:44,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-1
2024-11-17 02:39:44,024 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-1
2024-11-17 02:39:44,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-1
2024-11-17 02:39:44,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-5
2024-11-17 02:39:44,026 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-5
2024-11-17 02:39:44,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-5
2024-11-17 02:39:44,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-2
2024-11-17 02:39:44,027 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-2
2024-11-17 02:39:44,027 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-2
2024-11-17 02:39:44,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cleaning part-1
2024-11-17 02:39:44,029 INFO  ExportHelperExtension.cs: 1136 - Found 32 in cleaning part-1
2024-11-17 02:39:44,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cleaning part-1
2024-11-17 02:39:44,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3
2024-11-17 02:39:44,031 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem3
2024-11-17 02:39:44,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3
2024-11-17 02:39:44,033 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-17 02:39:44,034 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2024-11-17 02:39:44,035 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2024-11-17 02:39:44,035 INFO  ExportHelperExtension.cs: 1136 - Found 64 in body-1
2024-11-17 02:39:44,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2024-11-17 02:39:44,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-2
2024-11-17 02:39:44,038 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-2
2024-11-17 02:39:44,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-2
2024-11-17 02:39:44,046 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-3
2024-11-17 02:39:44,046 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-3
2024-11-17 02:39:44,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-3
2024-11-17 02:39:44,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-4
2024-11-17 02:39:44,047 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-4
2024-11-17 02:39:44,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-4
2024-11-17 02:39:44,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sair-2
2024-11-17 02:39:44,166 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-2
2024-11-17 02:39:44,168 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sair-2
2024-11-17 02:39:44,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-3
2024-11-17 02:39:44,171 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-3
2024-11-17 02:39:44,175 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-3
2024-11-17 02:39:44,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-6
2024-11-17 02:39:44,177 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-6
2024-11-17 02:39:44,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-6
2024-11-17 02:39:44,182 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rim1-1
2024-11-17 02:39:44,183 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-1
2024-11-17 02:39:44,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rim1-1
2024-11-17 02:39:44,185 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sair-1
2024-11-17 02:39:44,186 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-1
2024-11-17 02:39:44,186 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sair-1
2024-11-17 02:39:44,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-5
2024-11-17 02:39:44,187 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-5
2024-11-17 02:39:44,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-5
2024-11-17 02:39:44,189 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dunker-motor-2
2024-11-17 02:39:44,190 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-2
2024-11-17 02:39:44,191 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dunker-motor-2
2024-11-17 02:39:44,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cleaning part-1
2024-11-17 02:39:44,193 INFO  ExportHelperExtension.cs: 1136 - Found 32 in cleaning part-1
2024-11-17 02:39:44,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cleaning part-1
2024-11-17 02:39:44,243 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-17 02:39:44,244 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-17 02:39:44,246 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-17 02:39:48,566 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:39:48,741 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:40:22,219 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-17 02:40:40,514 INFO  SwAddin.cs: 294 - Assembly export called for file Assem3
2024-11-17 02:40:43,256 INFO  SwAddin.cs: 313 - Saving assembly
2024-11-17 02:40:43,793 INFO  SwAddin.cs: 316 - Opening property manager
2024-11-17 02:40:43,794 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem3
2024-11-17 02:40:43,795 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem3
2024-11-17 02:40:43,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem3
2024-11-17 02:40:43,797 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-17 02:40:43,798 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2024-11-17 02:40:43,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2024-11-17 02:40:43,800 INFO  ExportHelperExtension.cs: 1136 - Found 64 in body-1
2024-11-17 02:40:43,802 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2024-11-17 02:40:43,803 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-2
2024-11-17 02:40:43,805 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-2
2024-11-17 02:40:43,806 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-2
2024-11-17 02:40:43,807 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-3
2024-11-17 02:40:43,807 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-3
2024-11-17 02:40:43,809 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-3
2024-11-17 02:40:43,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-4
2024-11-17 02:40:43,811 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-4
2024-11-17 02:40:43,811 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-4
2024-11-17 02:40:43,812 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-2
2024-11-17 02:40:43,812 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-2
2024-11-17 02:40:43,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-2
2024-11-17 02:40:43,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-3
2024-11-17 02:40:43,814 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-3
2024-11-17 02:40:43,815 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-3
2024-11-17 02:40:43,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-6
2024-11-17 02:40:43,816 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-6
2024-11-17 02:40:43,817 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-6
2024-11-17 02:40:43,817 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rim1-1
2024-11-17 02:40:43,818 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Rim1-1
2024-11-17 02:40:43,818 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rim1-1
2024-11-17 02:40:43,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sair-1
2024-11-17 02:40:43,819 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sair-1
2024-11-17 02:40:43,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sair-1
2024-11-17 02:40:43,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-5
2024-11-17 02:40:43,821 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-5
2024-11-17 02:40:43,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-5
2024-11-17 02:40:43,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dunker-motor-2
2024-11-17 02:40:43,823 INFO  ExportHelperExtension.cs: 1136 - Found 33 in dunker-motor-2
2024-11-17 02:40:43,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dunker-motor-2
2024-11-17 02:40:43,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cleaning part-1
2024-11-17 02:40:43,825 INFO  ExportHelperExtension.cs: 1136 - Found 32 in cleaning part-1
2024-11-17 02:40:43,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cleaning part-1
2024-11-17 02:40:43,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3
2024-11-17 02:40:43,827 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem3
2024-11-17 02:40:43,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3
2024-11-17 02:40:43,828 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
